000,000,000,000,000,000,000,255,255,000,000,000,255,000,000,255
000,000,000,000,000,000,000,255,255,000,000,000,255,000,000,255
000,000,000,000,000,000,000,255,255,000,000,000,255,000,000,255
000,000,000,000,000,000,000,255,255,000,000,000,255,000,000,255
000,000,000,000,000,000,000,255,255,000,000,000,255,000,000,255
000,000,000,000,000,000,000,255,255,000,000,000,255,000,000,255
000,000,000,000,000,000,000,255,255,000,000,000,255,000,000,255
000,000,000,000,000,000,000,255,255,000,000,000,255,000,000,255
146,198,211,146,198,211,000,255,000,255,000,255,000,000,000,255
061,092,156,061,092,156,000,255,000,255,000,255,000,000,000,255
000,138,174,000,138,174,000,255,000,255,000,255,000,000,000,255
000,098,150,000,098,150,000,255,000,255,000,255,000,000,000,255
000,000,087,000,000,087,000,255,000,255,000,255,000,000,000,255
000,127,160,000,127,160,000,255,000,255,000,255,000,000,000,255
000,000,096,000,000,096,000,255,000,255,000,255,000,000,000,255
124,210,221,124,210,221,000,255,000,255,000,255,000,000,000,255
009,092,157,009,092,157,000,255,000,000,255,000,000,000,000,255
000,062,136,000,062,136,000,255,000,000,255,000,000,000,000,255
069,110,158,069,110,158,000,255,000,000,255,000,000,000,000,255
000,000,095,000,000,095,000,255,000,000,255,000,000,000,000,255
000,118,150,000,118,150,000,255,000,000,255,000,000,000,255,000
000,000,086,000,000,086,000,255,000,000,255,000,000,000,255,000
161,192,209,161,192,209,255,255,000,000,255,000,000,000,255,000
103,120,151,103,120,151,255,000,000,000,000,000,000,255,255,000
000,070,087,000,070,087,255,000,000,000,000,000,000,255,255,000
000,000,023,000,000,023,255,000,000,059,000,000,000,255,255,000
000,000,060,000,000,060,255,000,087,118,000,000,000,255,255,000
066,122,140,066,122,140,255,000,174,177,000,000,069,255,255,000
000,079,091,000,079,091,255,000,248,237,000,066,138,255,255,000
138,211,224,138,211,224,255,000,197,213,000,132,208,255,255,000
021,108,160,021,108,160,255,000,247,154,000,199,232,255,255,000
000,028,096,000,028,096,255,000,235,094,000,244,162,255,255,000
000,000,036,000,000,036,000,000,215,035,000,254,093,255,255,000
000,018,018,000,018,018,000,000,156,000,000,190,023,255,255,000
142,177,194,142,177,194,000,000,097,057,000,126,000,255,255,000
044,096,130,044,096,130,000,000,060,114,000,062,000,255,255,000
046,102,113,046,102,113,000,000,121,171,000,000,000,255,255,000
036,067,069,036,067,069,000,000,182,228,000,000,000,255,255,000
000,000,037,000,000,037,000,000,243,224,000,000,000,255,255,000
000,027,030,000,027,030,000,000,205,167,000,054,000,255,255,000
000,102,104,000,102,104,000,000,144,110,000,108,000,255,000,255
000,127,153,000,127,153,000,000,177,053,083,162,000,255,000,255
000,025,089,000,025,089,000,000,236,000,167,217,000,255,000,255
079,157,174,079,157,174,000,000,218,000,251,238,052,255,000,255
000,000,118,000,000,118,000,000,155,000,217,184,105,255,000,255
000,000,054,000,000,054,000,000,096,000,220,130,158,255,000,255
000,000,008,000,000,008,000,000,037,000,147,075,211,255,000,255
000,000,000,000,000,000,000,000,000,000,075,021,246,255,000,255
025,124,152,025,124,152,000,000,000,000,064,000,223,255,000,255
000,085,094,000,085,094,000,000,000,000,129,000,230,255,000,255
078,206,217,078,206,217,000,000,000,066,194,000,174,255,000,255
040,115,154,040,115,154,000,000,000,132,250,000,147,255,000,255
000,055,091,000,055,091,000,000,053,199,185,000,196,255,000,255
000,000,027,000,000,027,000,000,106,244,120,000,246,255,000,255
000,000,000,000,000,000,000,000,159,177,055,000,214,255,000,255
094,118,151,094,118,151,000,000,212,170,000,074,165,255,000,255
000,071,088,000,071,088,000,000,244,227,060,149,116,255,000,255
064,202,220,064,202,220,000,000,191,225,121,224,066,255,000,255
000,105,156,000,105,156,000,000,169,168,181,218,017,255,000,255
000,000,092,000,000,092,000,000,255,111,242,145,000,255,000,255
000,015,028,000,015,028,000,000,170,054,207,189,000,255,255,000
000,157,159,000,157,159,000,000,084,000,190,252,000,255,255,000
088,165,189,088,165,189,000,000,117,000,254,194,000,255,255,000
005,084,125,005,084,125,000,000,176,000,192,131,000,255,255,000
055,073,092,055,073,092,000,000,235,000,193,068,049,255,255,000
000,054,057,000,054,057,000,000,250,000,252,005,098,255,255,000
000,000,027,000,000,027,000,000,198,000,188,065,147,255,255,000
000,000,000,000,000,000,000,000,146,000,164,130,196,255,255,000
000,094,097,000,094,097,000,000,094,000,218,195,245,255,255,000
079,161,188,079,161,188,000,000,042,049,236,249,215,255,255,000
000,087,125,000,087,125,000,000,064,099,181,184,226,255,255,000
138,196,205,138,196,205,000,000,129,148,163,119,208,255,255,000
000,103,146,000,103,146,000,000,194,198,217,054,204,255,255,000
000,000,082,000,000,082,000,000,250,247,237,000,237,255,255,000
000,000,000,000,000,000,000,000,185,212,183,000,170,255,255,000
000,000,000,000,000,000,000,000,120,163,231,000,102,255,255,000
095,129,172,095,129,172,000,000,055,113,220,076,081,255,255,000
000,084,109,000,084,109,000,000,000,064,162,152,162,255,255,000
109,198,213,109,198,213,000,000,000,061,211,229,243,255,255,000
100,113,150,100,113,150,000,000,000,122,246,253,185,255,255,000
000,065,086,000,065,086,000,000,000,183,193,167,103,255,000,255
014,058,059,014,058,059,000,000,000,244,140,173,150,255,000,255
119,134,135,119,134,135,000,000,050,204,087,231,226,255,000,255
000,118,149,000,118,149,000,000,101,143,034,220,208,255,000,255
000,025,085,000,025,085,000,000,152,082,000,163,132,255,000,255
173,203,222,173,203,222,000,000,203,021,000,138,083,255,000,255
000,114,165,000,114,165,000,000,254,000,000,207,166,255,000,255
000,029,102,000,029,102,000,000,204,000,000,233,250,255,000,255
000,045,063,000,045,063,000,000,153,000,000,206,251,255,000,255
000,104,107,000,104,107,000,000,102,000,000,234,195,255,000,255
000,135,167,000,135,167,000,000,051,066,000,165,133,255,000,255
000,056,104,000,056,104,000,000,001,133,049,155,070,255,000,255
058,105,119,058,105,119,000,000,000,199,098,232,057,255,000,255
000,054,056,000,054,056,000,000,000,243,147,236,114,255,000,255
000,000,020,000,000,020,000,000,000,242,196,201,171,255,000,255
000,000,000,000,000,000,000,000,000,232,246,207,229,255,000,255
000,000,000,000,000,000,000,000,000,163,236,253,223,255,000,255
095,163,183,095,163,183,000,000,000,094,214,198,166,255,000,255
028,085,119,028,085,119,000,000,080,024,155,146,108,255,000,255
151,195,206,151,195,206,000,000,160,000,111,094,051,255,000,255
000,098,142,000,098,142,000,000,240,000,167,042,000,255,255,000
000,000,078,000,000,078,000,000,225,000,223,000,000,255,255,000
001,019,023,001,019,023,000,000,227,055,230,000,000,255,255,000
075,079,080,075,079,080,000,000,171,111,174,000,053,255,255,000
000,133,163,000,133,163,000,000,115,167,118,090,106,255,255,000
014,088,100,014,088,100,000,000,058,222,062,181,160,255,255,000
088,193,204,088,193,204,000,000,002,231,006,237,214,255,255,000
080,122,143,080,122,143,000,000,000,175,000,147,243,255,255,000
000,064,080,000,064,080,000,000,000,120,082,056,189,255,255,000
000,039,051,000,039,051,000,000,055,064,164,000,136,255,255,000
000,076,082,000,076,082,000,000,110,060,246,000,083,255,255,000
039,121,148,039,121,148,000,000,165,120,180,000,029,255,255,000
000,075,085,000,075,085,000,000,220,181,098,000,000,255,255,000
125,183,196,125,183,196,000,000,234,241,154,000,000,255,255,000
000,058,133,000,058,133,000,000,179,207,231,000,000,255,255,000
000,000,069,000,000,069,000,000,200,147,201,000,000,255,255,000
000,000,012,000,000,012,000,000,250,087,124,000,082,255,255,000
000,010,014,000,010,014,000,000,208,026,047,000,164,255,255,000
104,169,197,104,169,197,000,000,158,000,000,000,246,255,255,000
000,062,133,000,062,133,000,000,108,000,000,000,180,255,255,000
039,104,117,039,104,117,000,000,058,049,000,058,099,255,000,255
037,051,061,037,051,061,000,000,008,099,000,116,149,255,000,255
000,000,000,000,000,000,000,000,000,160,000,174,199,255,000,255
000,042,043,000,042,043,000,000,000,240,000,232,249,255,000,255
000,136,137,000,136,137,000,000,000,251,000,219,211,255,000,255
052,133,165,052,133,165,000,000,000,212,000,161,161,255,000,255
000,026,101,000,026,101,000,000,000,162,000,103,191,255,000,255
127,194,211,127,194,211,000,000,000,113,000,045,254,255,000,255
000,099,153,000,099,153,000,000,055,063,054,000,190,255,000,255
000,018,090,000,018,090,000,000,110,013,108,000,231,255,000,255
000,000,055,000,000,055,000,000,166,087,162,000,248,255,000,255
000,090,095,000,090,095,000,000,221,174,216,000,161,255,000,255
010,093,136,010,093,136,000,000,232,248,239,000,074,255,000,255
000,041,073,000,041,073,000,000,177,247,185,000,000,255,000,255
122,206,217,122,206,217,000,000,121,179,131,000,000,255,000,255
017,125,155,017,125,155,000,000,066,173,077,000,054,255,000,255
000,061,091,000,061,091,000,000,011,231,023,075,108,255,000,255
000,000,028,000,000,028,000,000,000,249,000,151,162,255,000,255
000,000,000,000,000,000,000,000,000,197,000,227,217,255,000,255
059,107,133,059,107,133,000,000,000,145,000,206,238,255,000,255
000,068,075,000,068,075,000,000,000,093,000,130,184,255,255,000
096,211,223,096,211,223,000,000,000,041,000,054,130,255,255,000
035,094,159,035,094,159,000,000,000,000,000,000,134,255,255,000
000,000,095,000,000,095,000,000,000,000,000,000,202,255,255,000
000,000,031,000,000,031,000,000,061,000,053,000,240,255,255,000
000,000,000,000,000,000,000,000,122,087,106,000,172,255,255,000
106,166,192,106,166,192,000,000,183,174,159,000,131,255,255,000
077,094,128,077,094,128,000,000,244,248,212,000,197,255,255,000
